index	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	CLUSTER	TABLE	ROW	COL1	COL2	NAME_COL1	NAME_COL2	ENTITY_COL1	PREDICATE	ENTITY_COL2	origin	VALIDATION
39950	0	1	20	4	5.0	7	-1	1	7	7	1.0	1	7	0.14285714285714285	7	7	0.0007991071387617898	0.39268534552483186	0.21410770033530804	1.8340552203860878	1	1	1.0	0	11	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	3	-1	1	0	0	21	200037	0	0	17837	17837	5692	12592	17697	16372	1	1	1	138501	6.10798924993892e-05	7.220164475346748e-06	5.6506752556930554e-05	1	17204	5477	8	360665.1	17	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Live_at_Hollywood_High :Q2382675	P1433-1 :published in@en	https://en.wikipedia.org/wiki/Radio_Radio :Q7280983	t	1
46568	39037	11	5	6	0.8333333333333334	14	-1	1	4	4	1.0	1	3	0.3333333333333333	4	3	1.0702522768088257e-05	9.763321790480512e-06	6.059217169854892e-06	1.6113173561518555	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	-1	0	0	-1	1	0	1	14	3	0	0	507980	507980	9807	1385	507970	75859	7	1	4	635525	1.3182351467854835e-05	6.294008890287558e-06	1.3780341358741658e-05	1	81277	817	0	475541.11	8	-1	1	protag_article@3	2__parti@3	https://en.wikipedia.org/wiki/St_George_(UK_Parliament_constituency) :Q7593208	P3975-1 :secretary general@en	https://en.wikipedia.org/wiki/Voter_turnout :Q1339847	t	0
46290	39232	1	52	5	10.4	218	2	0	32	19	1.6842105263157894	22	19	1.1578947368421053	32	32	0.005332237103776772	0.044819588010536	0.031285273884532346	1.432609737602301	1	1	1.0	10	16	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	181	6245	0	0	10682	5161	3912	5067	10682	10535	1	1	1	8203	9.492168960607498e-05	0.00012190661952944045	9.361542782250516e-05	1	138	8067	1818	543201.1	43	2	0	cast@3	titl@3	https://en.wikipedia.org/wiki/Kumiko_Akiyoshi :Q3544176	P50-1 :author@en	https://en.wikipedia.org/wiki/Tabi_no_Omosa :Q7673059	t	0
46358	63991807	2	103	5	20.6	110	-1	3	47	47	1.0	1	34	0.029411764705882353	47	34	0.0004790798661127507	0.0008490813675238019	0.0004652740728561463	1.82490582875509	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	5	101	0	0	18271	18271	739	4537	18271	15080	1	1	1	36416	6.63129973474801e-05	2.7460456942003513e-05	5.473154178753216e-05	1	808	148	276	390306.2	99	-1	3	protag_article@3	director@3	https://en.wikipedia.org/wiki/Jacques_Bonnaff%C3%A9 :Q923461	P25-1 :mother@en	https://en.wikipedia.org/wiki/Christian_Carion :Q766656	t	0
46383	39123	15	6	4	1.5	4	-1	1	4	4	1.0	1	4	0.25	4	4	1.4109856547316356e-05	9.603876043119198e-05	5.3271113624952145e-05	1.8028299747465295	1	1	1.0	0	18	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	4	176	0	0	334884	334884	14832	75404	334872	329623	3	3	3	459040	9.101306644257227e-06	6.535378180550715e-06	8.958646885974342e-06	1	23472	111464	6	477494.15	3	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Lillian_Gish_filmography :Q6548124	P2515-1 :costume designer@en	https://en.wikipedia.org/wiki/Hambone_and_Hillie :Q29410216	t	0
46417	39281	1	12	6	2.0	35	3	4	5	5	1.0	2	3	0.6666666666666666	5	3	0.0002825684429607302	0.0003374570954427828	0.00020782281601439432	1.6237730866826945	1	1	1.0	9	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	38	147	0	1	67	67	33	21	67	45	1	1	1	179	0.022222222222222223	0.00558659217877095	0.014925373134328358	1	9	13	27959	587299.1	1	3	4	runner-up@3	venu@3	https://en.wikipedia.org/wiki/Sheffield_Wednesday_LFC :Q7492788	P466-1 :occupant@en	https://en.wikipedia.org/wiki/Keepmoat_Stadium :Q1336402	t	0
46543	39276	6	3	4	0.75	2	-1	1	2	2	1.0	1	2	0.5	2	2	6.22930508869137e-05	9.302458054956711e-05	0.0002973897118611295	0.31280362715777577	1	1	1.0	0	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	139	53	0	62	84	84	11	68	84	82	2	2	2	93	0.024390243902439025	0.021505376344086023	0.023809523809523808	1	14	26	17477	595735.6	1	-1	1	protag_article@3	cyclist@3	https://en.wikipedia.org/wiki/2005_Tour_of_the_Basque_Country :Q535569	P2321 :general classification of race participants@en	https://en.wikipedia.org/wiki/Alberto_Contador :Q132738	t	1
39894	0	4	8	6	1.3333333333333333	13	-1	2	2	2	1.0	1	2	0.5	2	2	0.00019096358481917477	0.00011681039135456326	0.00014688542369123677	0.7952483535745978	1	1	1.0	0	22	0	1	0.0	0.49572649572649574	0.49572649572649574	0	0.0	0	0.0	0	0.0	1	2	1	1	0	4	-1	1	0	1	573	179	0	4	258342	258342	9774	20178	258318	72042	254	220	252	635525	0.0030537741872796423	0.00039652256008811614	0.0009832841691248771	1	81277	2402	0	528990.4	16	-1	2	protag_article@3	candid@3	https://en.wikipedia.org/wiki/Manchester_City_Council_election,_2012 :Q16997278	P991 :successful candidate@en	https://en.wikipedia.org/wiki/Labour_Party_(UK) :Q9630	t	0
39933	0	1	38	4	9.5	34	-1	1	30	30	1.0	1	30	0.03333333333333333	30	30	0.0006582488340038282	0.0017565897726080856	0.0028309757800233227	0.6204891560724034	1	1	1.0	0	16	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	171	10776	0	0	334884	334884	14832	75404	334872	329623	1	1	1	459040	3.0337688814190756e-06	2.1784593935169048e-06	2.9862156286581144e-06	1	23472	111464	6	309661.1	3	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Sandra_Bernhard :Q236181	P180-1 :depicts@en	https://en.wikipedia.org/wiki/The_King_of_Comedy_(film) :Q1122281	t	0
46533	27994693	3	7	4	1.75	6	-1	1	6	6	1.0	1	6	0.16666666666666666	6	6	0.005332237103776772	0.044819588010536	0.031285273884532346	1.432609737602301	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	181	6245	0	0	334884	334884	14832	75404	334872	329623	3	3	3	459040	9.101306644257227e-06	6.535378180550715e-06	8.958646885974342e-06	1	23472	111464	6	492233.3	1	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Josh_Blaylock :Q10308616	P50-1 :author@en	https://en.wikipedia.org/wiki/The_Bernie_Mac_Show :Q2699963	t	0
40015	0	1	3	4	0.75	15	-1	0	3	3	1.0	1	3	0.3333333333333333	3	3	9.17359094407565e-05	0.0010190112188212031	0.0005557337806630762	1.8336319552238942	1	1	1.0	0	11	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	2	263	0	1	3280	3280	491	2551	3279	2899	123	103	123	8788	0.03552949292859607	0.013996358670914883	0.03751143641354071	1	879	1778	261	27731.1	3	-1	0	protag_article@3	year@2	https://en.wikipedia.org/wiki/Fairfield_Challenger :Q25378153	P3450-1 :sports season of league or competition@en	https://en.wikipedia.org/wiki/2015_Fairfield_Challenger :Q25378150	t	1
39915	0	7	13	4	3.25	79	3	1	14	13	1.0769230769230769	14	5	2.8	14	14	1.3956963364915095e-05	1.4481168561719418e-05	1.0023302273119487e-05	1.444750259657942	1	1	1.0	23	53	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	14	61	0	0	701874	398961	78977	233	640802	100984	7	1	7	496578	9.902558821199399e-06	1.4096476283685545e-05	1.0923811099216295e-05	1	51229	485435	4	369001.7	3	3	1	player@3	spancol@4	https://en.wikipedia.org/wiki/Rufus_Brevett :Q7378006	P35-1 :head of state@en	https://en.wikipedia.org/wiki/England :Q21	t	0
39913	0	2	9	4	2.25	30	-1	3	1	1	1.0	1	1	1.0	1	1	0.0012818782831353708	9.378904646157342e-05	0.0006986551192510483	0.13424226614429505	1	1	1.0	0	23	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	0	0	0	-1	1	0	0	261	2	0	0	193719	193719	9068	67846	193710	157006	184	49	184	496578	0.0003120899838222743	0.0003705359480283057	0.0009498735222755666	1	51229	16409	4	1036338.2	2	-1	3	protag_article@3	player@3	https://en.wikipedia.org/wiki/Xorazm_FK_Urganch :Q1162788	P5138 :season of club or team@en	https://en.wikipedia.org/wiki/Maksim_Agapov :Q6740127	t	0
46348	21114680	65	14	4	3.5	85	-1	3	13	13	1.0	1	13	0.07692307692307693	13	13	0.0012818782831353708	9.378904646157342e-05	0.0006986551192510483	0.13424226614429505	1	1	1.0	0	23	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	0	0	0	-1	1	0	0	261	2	1	0	193719	193719	9068	67846	193710	157006	184	49	184	496578	0.0003120899838222743	0.0003705359480283057	0.0009498735222755666	1	51229	16409	4	669106.65	5	-1	3	protag_article@3	player@3	https://en.wikipedia.org/wiki/2015%E2%80%9316_Sporting_CP_season :Q20725456	P5138 :season of club or team@en	https://en.wikipedia.org/wiki/Ryan_Gauld :Q7384085	t	0
46596	39200	2	12	4	3.0	84	-1	0	12	12	1.0	1	12	0.08333333333333333	12	12	0.0006410811138084866	0.007133821155777228	0.013390822328741435	0.5327395869083804	1	1	1.0	0	75	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	18	-1	1	0	0	32	1966	0	0	6362	6362	700	3475	6362	4396	3	1	3	11660	0.00022747952684258417	0.00025728987993138937	0.00047154982709839675	1	857	236	264	118341.2	12	-1	0	protag_article@3	name@3	https://en.wikipedia.org/wiki/Great_Britain_at_the_2012_Summer_Olympics :Q139606	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Rebecca_Adlington :Q49287	t	0
46635	0	7	14	4	3.5	69	-1	1	14	14	1	1	5	0.2	14	5	0.2055602751	3.29375598658716E-05	0.1123884671	0.0002930689	1	1	1	0	53	0	0	0	0	0	6	0.4285714286	6	0.4285714286	1	0.2	1	0	1	1	0	0	-1	1	0	0	846719	70	1	76386	118768	118768	3300	227	118768	12559	34901	1847	34882	128211	0.1470658492	0.2720671393	0.2938586151	1	15596	34909	9	738129.7	9	-1	1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/2018_FC_Istiklol_season :Q48843804	P17 :country@en	https://en.wikipedia.org/wiki/Ukraine :Q212	f	0
40000	0	2	20	10	2.0	52	-1	2	8	8	1.0	1	8	0.125	8	8	0.061201284355152694	4.87729251860022e-05	0.035485525607507645	0.0013744456183476495	1	1	1.0	0	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	372150	8	1	0	13141	13141	1275	2170	13141	12340	6	2	6	28620	0.00016207455429497568	0.00020964360587002095	0.0004565862567536717	1	1419	6	162	196089.2	15	-1	2	protag_article@3	oppon@3	https://en.wikipedia.org/wiki/Rory_Singer :Q7366952	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/Daijiro_Matsui :Q5209148	t	0
46380	93744900	1	29	6	4.833333333333333	47	-1	0	7	7	1.0	1	7	0.14285714285714285	7	7	0.00029372964527602224	0.0013536507113311627	0.000766520732385317	1.7659675128665735	1	1	1.0	0	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	10	160	0	0	19	19	4	11	10	10	1	1	1	52	0.1	0.019230769230769232	0.1	1	4	1	53613	797392.1	9	-1	0	protag_article@3	hospit@3	https://en.wikipedia.org/wiki/Steward_Health_Care_System :Q7615662	P355 :subsidiary@en	https://en.wikipedia.org/wiki/Quincy_Medical_Center :Q7272155	t	1
46610	87512783	1	82	3	27.333333333333332	118	-1	2	82	82	1.0	1	29	0.034482758620689655	82	29	0.017715318049053286	1.9089805916957423e-05	0.009869738615965995	0.0019341754285241545	1	1	1.0	0	87	0	0	0.0	0.5555555555555556	0.5555555555555556	0	0.0	0	0.0	0	0.0	1	2	1	1	0	1	-1	1	0	0	245747	14	0	21180	383	383	18	84	383	174	6	1	6	639	0.005747126436781609	0.009389671361502348	0.015665796344647518	1	34	33	7324	431965.1	61	-1	2	protag_article@3	countri@3	https://en.wikipedia.org/wiki/List_of_grandmasters_for_chess_composition :Q1549466	P495 :country of origin@en	https://en.wikipedia.org/wiki/Germany :Q183	t	0
46274	39086	1	16	4	4.0	98	3	1	18	16	1.125	17	2	8.5	18	17	0.00650103995758481	0.12161208911540766	0.07064224642631478	1.7215206943094354	1	1	1.0	23	53	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	150	48884	0	0	701874	398961	78977	233	640802	100984	52	7	50	496578	6.931791174839579e-05	0.0001006891163120396	8.114831102274962e-05	1	51229	485435	4	331468.1	8	3	1	player@3	spancol@4	https://en.wikipedia.org/wiki/Tch%C3%AA_Tch%C3%AA :Q24049261	P131-1 :located in the administrative territorial entity@en	https://en.wikipedia.org/wiki/Brazil :Q155	t	0
40079	0	13	100	8	12.5	595	2	3	100	100	1.0	99	31	3.193548387096774	95	95	0.00650103995758481	0.12161208911540766	0.07064224642631478	1.7215206943094354	1	1	1.0	9	9	0	0	0.05263157894736842	0.0	0.05263157894736842	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	150	48884	39	1	1711	1700	134	32	1612	130	1	1	1	1700	0.007692307692307693	0.000588235294117647	0.0006203473945409429	1	17	1298	14392	884572.13	72	2	3	citi_serv@3	divi@3	https://en.wikipedia.org/wiki/Luoyang :Q187136	P131-1 :located in the administrative territorial entity@en	https://en.wikipedia.org/wiki/Henan :Q43684	t	0
46704	0	1	193	4	48.25	308	0	3	52	63	0.8253968254	52	23	2.2608695652	62	62	0.00650104	0.1216120891	0.0706422464	1.7215206943	1	1	1	87	38	0	0	0	0	0	1	0.0051813472	1	0.0161290323	1	0.0161290323	0	0	1	0	1	30	1	1	0	0	150	48884	161	0	2162	3245	154	297	3219	1386	196	38	69	28957	0.0274170274	0.0023828435	0.0608884747	1	150	1815	1681	549928.1	161	0	3	countri@3	note_exclud_departur_fee@3	https://en.wikipedia.org/wiki/Spain :Q29	P131-1 :located in the administrative territorial entity@en	https://en.wikipedia.org/wiki/Hungarian_identity_card :Q5942893	f	0
46558	83554410	1	12	7	1.7142857142857142	128	5	3	10	10	1.0	10	10	1.0	10	10	0.002386247581502878	0.002390834376974916	0.005854168022996836	0.4083986601653794	1	1	1.0	10	10	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	76	76	0	0	414	432	246	258	462	392	70	38	33	1092	0.09693877551020408	0.03021978021978022	0.15151515151515152	1	68	110	3670	154224.1	11	5	3	1__bronz@3	1__silver@3	https://en.wikipedia.org/wiki/Marc_Davis_(athlete) :Q6755502	P47 :shares border with@en	https://en.wikipedia.org/wiki/Robert_Gary :Q16209470	t	0
46272	39116	2	49	4	12.25	78	-1	1	42	42	1.0	1	42	0.023809523809523808	42	42	6.969744929177476e-05	0.00010680680884888077	7.46152715533408e-05	1.4314336278000002	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	10	255	0	0	334884	334884	14832	75404	334872	329623	128	126	128	459040	0.00038225487905880356	0.0002788428023701638	0.00038223560046823864	1	23472	111464	6	906223.2	4	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Farrah_Fawcett :Q102341	P1431-1 :executive producer@en	https://en.wikipedia.org/wiki/The_Flying_Nun :Q1248504	t	0
46508	21332177	2	160	4	40.0	129	-1	1	115	115	1.0	1	115	0.008695652173913044	115	115	4.215483457634762e-06	4.630479238438185e-06	4.02360590061091e-06	1.1508282254321012	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	13	32	0	0	334884	334884	14832	75404	334872	329623	1	1	1	459040	3.0337688814190756e-06	2.1784593935169048e-06	2.9862156286581144e-06	1	23472	111464	6	270975.2	17	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Tim_Matheson :Q712457	P3174-1 :art director@en	https://en.wikipedia.org/wiki/Room_222 :Q1248509	t	0
46478	39235	5	17	4	4.25	84	1	0	17	17	1.0	13	11	1.1818181818181819	17	13	0.007552770317439883	0.0004073074379169588	0.008743152772113879	0.04658587680362377	1	1	1.0	18	11	1	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	1	1	29069	78	0	0	1113	904	737	152	1113	794	1	1	1	1826	0.0012594458438287153	0.000547645125958379	0.0008984725965858042	1	114	1	2160	11810.5	6	1	0	nomin_work@3	year@2	https://en.wikipedia.org/wiki/Midnite_Vultures :Q2744288	P166 :award received@en	https://en.wikipedia.org/wiki/Grammy_Awards_of_2001 :Q777063	t	0
46443	39242	1	445	7	63.57142857142857	2070	2	1	172	172	1.0	3	172	0.01744186046511628	172	172	0.0005451734046764957	0.0035891237731031974	0.0027313617735845296	1.3140418848261814	1	1	1.0	11	11	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	69	9175	0	0	15675	15675	21	4712	15675	4983	4	1	4	29092	0.0002006823198876179	0.00013749484394335213	0.00025518341307814995	1	79	14410	3141	189891.1	79	2	1	parti@3	repr@3	https://en.wikipedia.org/wiki/Democratic_Party_(United_States) :Q29552	P463-1 :member of@en	https://en.wikipedia.org/wiki/Stephen_Pace :Q125640	t	1
46513	39156	1	141	4	35.25	140	-1	1	128	128	1.0	1	128	0.0078125	128	128	0.0003826479517839555	0.002326466347183985	0.0013263733522247583	1.7540056450031556	1	1	1.0	0	18	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	21	1276	0	1	47754	47754	2257	31072	47745	47395	21	21	21	67435	0.0004430847135773816	0.00031141098835916066	0.00043983663210807414	1	2570	17805	69	887005.1	55	-1	1	protag_article@3	film@3	https://en.wikipedia.org/wiki/Vinod_Khanna :Q2038656	P86-1 :composer@en	https://en.wikipedia.org/wiki/Maha_Badmaash :Q6732633	t	0
46604	39259	1	45	6	7.5	464	4	1	37	37	1.0	23	37	0.6216216216216216	37	37	0.0003826479517839555	0.002326466347183985	0.0013263733522247583	1.7540056450031556	1	1	1.0	69	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	13	0	1	1	0	0	21	1276	0	0	200	193	147	193	200	200	4	4	2	248	0.02	0.008064516129032258	0.02	1	31	186	8009	928880.1	7	4	1	director@3	film_titl_use_in_nomin@3	https://en.wikipedia.org/wiki/Alain_Tanner :Q688336	P86-1 :composer@en	https://en.wikipedia.org/wiki/Jonah_Who_Will_Be_25_in_the_Year_2000 :Q670633	t	0
46449	91203895	1	244	7	34.857142857142854	795	2	0	21	21	1.0	19	21	0.9047619047619048	21	21	0.0011364113410221714	0.0010319416136757098	0.0006224804028072341	1.6577897216071478	1	1	1.0	22	22	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	28	6	1	0	591	591	189	590	572	572	1	1	1	5941	0.0017482517482517483	0.000168321831341525	0.0017482517482517483	1	14	534	17935	859463.1	18	2	0	ampho@3	tambon@3	https://en.wikipedia.org/wiki/Amphoe_Laplae :Q475899	P1376-1 :capital of@en	https://en.wikipedia.org/wiki/Dan_Mae_Kham_Man :Q5213913	t	0
46335	39088	64	4	4	1.0	28	-1	1	4	4	1.0	1	3	0.3333333333333333	4	3	0.00042967352631394326	6.967560740857458e-06	0.0002535466925358337	0.02748038505717338	1	1	1.0	0	53	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	2387	4	0	59	489751	489751	9344	251	489751	64165	71	4	71	496578	6.233928153978026e-05	0.00014297854516309624	0.00014497162843975816	1	51229	186113	4	950772.64	1	-1	1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/2010%E2%80%9311_VfL_Bochum_season :Q16240548	P1532 :country for sport@en	https://en.wikipedia.org/wiki/Serbia :Q403	t	0
46306	57609653	1	29	5	5.8	408	4	0	21	20	1.05	17	20	0.85	21	21	1.4109856547316356e-05	9.603876043119198e-05	5.3271113624952145e-05	1.8028299747465295	1	1	1.0	10	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	2	0	1	0	0	1	1	0	0	4	176	0	1	15888	13255	3272	13082	15867	15729	1	1	1	51480	6.357683260219975e-05	1.9425019425019425e-05	6.302388605281402e-05	1	1413	7151	163	404384.1	28	4	0	note@3	titl@3	https://en.wikipedia.org/wiki/Orion_Pictures_Corporation :Q891732	P2515-1 :costume designer@en	https://en.wikipedia.org/wiki/Broadway_Danny_Rose :Q729026	t	0
46493	39157	1	46	4	11.5	44	-1	1	44	44	1.0	1	43	0.023255813953488372	44	43	0.007407783896757087	0.010051503597423688	0.013510804352032137	0.7439604138677249	1	1	1.0	0	18	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	484	12798	0	0	47754	47754	2257	31072	47745	47395	1	1	1	67435	2.1099272075113408e-05	1.4829094683769556e-05	2.0944601528955913e-05	1	2570	17805	69	403987.1	18	-1	1	protag_article@3	film@3	https://en.wikipedia.org/wiki/Oru_Viral_Krishna_Rao :Q17417493	P527-1 :has part@en	https://en.wikipedia.org/wiki/Gokulam :Q5578104	t	0
46663	0	2	10	4	2.5	30	-1	1	10	10	1	1	10	0.1	10	10	0.000505028	0.0006027923	0.0007527833	0.8007513804	1	1	1	0	148	0	0	0	0	0	3	0.3	3	0.3	3	0.3	1	0	1	1	0	11	-1	1	0	0	219	413	3	22	16066	16066	275	2913	16066	11175	187	134	187	17602	0.0119910515	0.0106237928	0.0116394871	1	1160	1510	195	901422.2	8	-1	1	protag_article@3	rider@3	https://en.wikipedia.org/wiki/2016_Kuurne%E2%80%93Brussels%E2%80%93Kuurne :Q20080457	P1346 :winner@en	https://en.wikipedia.org/wiki/Edward_Theuns :Q16068749	f	0
46421	39265	1	13	4	3.25	13	2	0	3	3	1.0	3	3	1.0	3	3	0.004566875674559261	0.0009934780573601927	0.0026388426461894173	0.37648249273021656	1	1	1.0	10	17	0	1	1.0	0.0	1.0	0	0.0	0	0.0	0	0.0	0	2	1	1	0	0	1	1	0	0	675	41	0	0	124	117	116	116	124	121	2	1	2	272	0.008264462809917356	0.007352941176470588	0.016129032258064516	1	27	121	9165	1031570.1	9	2	0	director@3	english_titl@3	https://en.wikipedia.org/wiki/Wenn_Deramas :Q7982905	P57 :director@en	https://en.wikipedia.org/wiki/The_Unkabogable_Praybeyt_Benjamin :Q7771632	t	0
39919	0	2	16	4	4.0	93	3	1	15	15	1.0	15	4	3.75	15	15	0.02123081283388868	0.003489655837009577	0.016206167947381615	0.21532887036218767	1	1	1.0	23	53	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	1	1	0	0	32274	104	0	3	701874	398961	78977	233	640802	100984	138	2	46	496578	1.9805117642398797e-05	9.263398700707643e-05	0.00021535513309883553	1	51229	485435	4	778180.2	2	3	1	player@3	spancol@4	https://en.wikipedia.org/wiki/Frank_Parsons_(footballer,_born_1947) :Q21745460	P361 :part of@en	https://en.wikipedia.org/wiki/England :Q21	t	0
39893	0	11	7	6	1.1666666666666667	14	-1	2	4	4	1.0	1	4	0.25	4	4	1.871849390255436e-05	0.0004450283702036699	0.0003394232989470973	1.3111308846038652	1	1	1.0	0	10	0	0	0.0	0.4444444444444444	0.4444444444444444	0	0.0	0	0.0	0	0.0	1	2	0	-1	0	0	-1	1	0	1	11	1180	0	0	258342	258342	9774	20178	258318	72042	8	7	7	635525	9.716554232253407e-05	1.1014515558003226e-05	3.0969580129917386e-05	1	81277	2402	0	571981.11	14	-1	2	protag_article@3	candid@3	https://en.wikipedia.org/wiki/Ashburton_(New_Zealand_electorate) :Q4804660	P3602-1 :candidacy in election@en	https://en.wikipedia.org/wiki/Voter_registration :Q1980404	t	0
46376	15164612	19	5	4	1.25	33	-1	1	5	5	1.0	1	3	0.3333333333333333	5	3	0.00042967352631394326	6.967560740857458e-06	0.0002535466925358337	0.02748038505717338	1	1	1.0	0	53	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	0	1	0	0	-1	1	0	0	2387	4	0	46	489751	489751	9344	251	489751	64165	71	4	71	496578	6.233928153978026e-05	0.00014297854516309624	0.00014497162843975816	1	51229	186113	4	983359.19	2	-1	1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/List_of_Mexican_football_transfers_winter_2009%E2%80%9310 :Q6590085	P1532 :country for sport@en	https://en.wikipedia.org/wiki/Uruguay :Q77	t	0
46230	61751760	1	15	7	2.142857142857143	51	-1	5	15	15	1.0	1	8	0.125	15	8	0.003844586439012504	0.00012816817061865694	0.002139713143802687	0.05989969776550381	1	1	1.0	0	9	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	42640	22	1	0	9446	9446	677	3304	9419	3361	10	2	10	9821	0.0005950609937518596	0.0010182262498727218	0.0010616838305552607	1	925	10	245	373831.1	15	-1	5	protag_article@3	citi_or_town@3	https://en.wikipedia.org/wiki/National_Register_of_Historic_Places_listings_in_Henry_County,_Illinois :Q1839090	P360 :is a list of@en	https://en.wikipedia.org/wiki/Geneseo,_Illinois :Q577536	t	0
46204	34409477	2	41	4	10.25	45	-1	1	34	34	1.0	1	34	0.029411764705882353	34	34	0.0005187447260042778	0.0008642396344647269	0.0004993913938950542	1.7305857590456286	1	1	1.0	0	17	0	1	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	1	2	1	1	0	0	-1	1	0	0	188	75	0	0	334884	334884	14832	75404	334872	329623	128	125	122	459040	0.0003792211101773845	0.0002657720460090624	0.00038223560046823864	1	23472	111464	6	817817.2	10	-1	1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Tim_Daly :Q351479	P800 :notable work@en	https://en.wikipedia.org/wiki/Midnight_Caller :Q1195974	t	0
40276	0	1	793	4	198.25	2181	0	1	677	776	0.8724226804	123	632	0.1946202532	788	749	0.0003535546	0.0010022148	0.000563281	1.7792447802	1	1	1	100	103	0	1	0	0	0	1	0.001261034	1	0.0012690355	1	0.0013351135	0	0	1	1	3	88	1	1	0	0	69	3992	55	0	677	776	123	632	788	749	1	1	1	793	0.0013351135	0.001261034	0.0012690355	1	1	78	1073252	825528.1	640	0	1	countri@3	statist@3	https://en.wikipedia.org/wiki/Switzerland :Q39	P1001-1 :applies to jurisdiction@en	https://en.wikipedia.org/wiki/Bribe_Payers_Index :Q913338	f	0
